	accu_reward	episode_index	time_passed
0	38.104996137774975	1.0	30000.0
1	32.267998444218115	2.0	30000.0
2	12.604326482163007	3.0	30000.0
3	-164.896360362141	4.0	30000.0
4	37.98739624039162	5.0	30000.0
5	38.104996137774975	6.0	30000.0
6	38.104996137774975	7.0	30000.0
7	38.104996137774975	8.0	30000.0
8	38.104996137774975	9.0	30000.0
9	38.104996137774975	10.0	30000.0
10	38.104996137774975	11.0	30000.0
11	38.104996137774975	12.0	30000.0
12	38.104996137774975	13.0	30000.0
13	34.13783525722259	14.0	30000.0
14	-598.2394814932879	15.0	30000.0
15	-1626.9121392971658	16.0	30000.0
16	-222.51118006216296	17.0	30000.0
17	-99.9925572258509	18.0	30000.0
18	22.852053624663835	19.0	30000.0
19	33.57596205575977	20.0	30000.0
20	37.8868776079339	21.0	30000.0
21	38.10275128918594	22.0	30000.0
22	38.104996137774975	23.0	30000.0
23	38.104996137774975	24.0	30000.0
24	38.104996137774975	25.0	30000.0
25	37.654561741295716	26.0	30000.0
26	37.87022313945281	27.0	30000.0
27	17.889889019801434	28.0	30000.0
28	32.706581097732084	29.0	30000.0
29	22.110871244424818	30.0	30000.0
30	32.755559625731216	31.0	30000.0
31	38.104996137774975	32.0	30000.0
32	38.104996137774975	33.0	30000.0
33	38.104996137774975	34.0	30000.0
34	38.104996137774975	35.0	30000.0
35	36.29001656592801	36.0	30000.0
36	-135.76777077656567	37.0	30000.0
37	23.068175498015464	38.0	30000.0
38	35.397280413628785	39.0	30000.0
39	35.81514314987806	40.0	30000.0
40	34.306607804324194	41.0	30000.0
41	35.535677376931545	42.0	30000.0
42	-216.85290995536775	43.0	30000.0
43	36.464831414694736	44.0	30000.0
44	37.86783728729321	45.0	30000.0
45	36.585274863381386	46.0	30000.0
46	37.82983549966117	47.0	30000.0
47	38.104996137774975	48.0	30000.0
48	38.104996137774975	49.0	30000.0
49	35.440016882389195	50.0	30000.0
50	38.104996137774975	51.0	30000.0
51	38.104996137774975	52.0	30000.0
52	38.104996137774975	53.0	30000.0
53	33.425512850715606	54.0	30000.0
54	38.104996137774975	55.0	30000.0
55	37.132823285908025	56.0	30000.0
56	38.10207166353349	57.0	30000.0
57	37.19380036484779	58.0	30000.0
58	35.74194841470415	59.0	30000.0
59	34.24710794933796	60.0	30000.0
60	-107.09761280159567	61.0	30000.0
61	37.42516420786226	62.0	30000.0
62	34.742322723911094	63.0	30000.0
63	-36.71272752603229	64.0	30000.0
64	35.39155595765188	65.0	30000.0
65	38.104996137774975	66.0	30000.0
66	28.67023919921793	67.0	30000.0
67	33.21092095259187	68.0	30000.0
68	31.49331256664632	69.0	30000.0
69	27.089047852571635	70.0	30000.0
70	37.10011470546826	71.0	30000.0
71	38.104996137774975	72.0	30000.0
72	28.469481195190987	73.0	30000.0
73	29.534605489535622	74.0	30000.0
74	36.47750268166248	75.0	30000.0
75	8.466027553203526	76.0	30000.0
76	37.31601507126096	77.0	30000.0
77	34.676920020379235	78.0	30000.0
78	38.104996137774975	79.0	30000.0
79	38.104996137774975	80.0	30000.0
80	38.104996137774975	81.0	30000.0
81	38.104996137774975	82.0	30000.0
82	37.01951444991684	83.0	30000.0
83	37.23633959607643	84.0	30000.0
84	30.106140528622454	85.0	30000.0
85	30.799456979776426	86.0	30000.0
86	26.84189978253591	87.0	30000.0
87	36.94074901492335	88.0	30000.0
88	18.130742409236106	89.0	30000.0
89	22.282267910861915	90.0	30000.0
90	31.82169444300078	91.0	30000.0
91	28.056839033847385	92.0	30000.0
92	36.14711603106756	93.0	30000.0
93	38.104996137774975	94.0	30000.0
94	37.59241599438911	95.0	30000.0
95	38.104996137774975	96.0	30000.0
96	38.01311542510803	97.0	30000.0
97	36.01022910274834	98.0	30000.0
98	37.77362877812559	99.0	30000.0
99	38.104996137774975	100.0	30000.0
100	35.921752163479944	101.0	30000.0
101	37.86583681392277	102.0	30000.0
102	36.67140937190761	103.0	30000.0
103	37.362906421183865	104.0	30000.0
104	36.50625124394719	105.0	30000.0
105	38.104996137774975	106.0	30000.0
106	38.104996137774975	107.0	30000.0
107	38.104996137774975	108.0	30000.0
108	38.104996137774975	109.0	30000.0
109	38.104996137774975	110.0	30000.0
110	37.91294284128168	111.0	30000.0
111	38.104996137774975	112.0	30000.0
112	37.63650080601189	113.0	30000.0
113	37.805075263085946	114.0	30000.0
114	37.049052967917405	115.0	30000.0
115	38.02091721016553	116.0	30000.0
116	31.372659785169542	117.0	30000.0
117	30.96398616735763	118.0	30000.0
118	37.840028435738986	119.0	30000.0
119	17.85519919665616	120.0	30000.0
120	28.951704125796823	121.0	30000.0
121	38.104996137774975	122.0	30000.0
122	38.104996137774975	123.0	30000.0
123	38.104996137774975	124.0	30000.0
124	38.104996137774975	125.0	30000.0
125	38.104996137774975	126.0	30000.0
126	38.104996137774975	127.0	30000.0
127	38.104996137774975	128.0	30000.0
128	38.104996137774975	129.0	30000.0
129	38.104996137774975	130.0	30000.0
130	38.104996137774975	131.0	30000.0
131	38.104996137774975	132.0	30000.0
132	38.104996137774975	133.0	30000.0
133	38.044957660129064	134.0	30000.0
134	38.027907059644825	135.0	30000.0
135	38.104996137774975	136.0	30000.0
136	38.104996137774975	137.0	30000.0
137	38.104996137774975	138.0	30000.0
138	38.104996137774975	139.0	30000.0
139	38.104996137774975	140.0	30000.0
140	38.104996137774975	141.0	30000.0
141	35.13574065964405	142.0	30000.0
142	20.241903938456524	143.0	30000.0
143	35.27842002187266	144.0	30000.0
144	36.39527330534409	145.0	30000.0
145	35.46886876628583	146.0	30000.0
146	37.564456019743766	147.0	30000.0
147	29.817792497930338	148.0	30000.0
148	37.75191110713985	149.0	30000.0
149	38.00566699548486	150.0	30000.0
150	38.104996137774975	151.0	30000.0
151	37.87613231499455	152.0	30000.0
152	35.44507513435415	153.0	30000.0
153	38.104996137774975	154.0	30000.0
154	31.57294817172724	155.0	30000.0
155	21.40190476918938	156.0	30000.0
156	38.104996137774975	157.0	30000.0
157	38.104996137774975	158.0	30000.0
158	36.73759464925063	159.0	30000.0
159	38.104996137774975	160.0	30000.0
160	38.104996137774975	161.0	30000.0
161	34.623355320872875	162.0	30000.0
162	29.52100982052559	163.0	30000.0
163	9.804981714270564	164.0	30000.0
164	36.40122121868735	165.0	30000.0
165	38.104996137774975	166.0	30000.0
166	38.10062599776884	167.0	30000.0
167	38.104996137774975	168.0	30000.0
168	37.44255935764457	169.0	30000.0
169	37.571313351464866	170.0	30000.0
170	38.104996137774975	171.0	30000.0
171	38.104996137774975	172.0	30000.0
172	38.104996137774975	173.0	30000.0
173	-35.32079144193728	174.0	30000.0
174	37.60697236917191	175.0	30000.0
175	38.104996137774975	176.0	30000.0
176	38.104996137774975	177.0	30000.0
177	37.80009113943981	178.0	30000.0
178	38.08463871090394	179.0	30000.0
179	38.104996137774975	180.0	30000.0
180	38.104996137774975	181.0	30000.0
181	38.104996137774975	182.0	30000.0
182	38.104996137774975	183.0	30000.0
183	38.104996137774975	184.0	30000.0
184	38.104996137774975	185.0	30000.0
185	38.104996137774975	186.0	30000.0
186	38.104996137774975	187.0	30000.0
187	38.104996137774975	188.0	30000.0
188	38.104996137774975	189.0	30000.0
189	38.104996137774975	190.0	30000.0
190	38.104996137774975	191.0	30000.0
191	38.104996137774975	192.0	30000.0
192	37.98209794847689	193.0	30000.0
193	38.09768172676219	194.0	30000.0
194	37.27960652732898	195.0	30000.0
195	38.08677640981882	196.0	30000.0
196	38.104996137774975	197.0	30000.0
197	37.77595651716479	198.0	30000.0
198	38.104996137774975	199.0	30000.0
199	38.104996137774975	200.0	30000.0
